date,AUS,BRN,CHN,IDN,JPN,KHM,KOR,LAO,MMR,MYS,NZL,PHL,SGP,THA,VNM
2018-12-31,-0.02216017318067287,-0.36243251173378255,0.005019222017715208,-0.021610517657229877,-0.003914632726736755,-0.038788774368438084,-0.01515198145562735,-0.2632476561238484,-0.017422763822697362,-0.024445484276569118,-0.12793479800756558,-0.039266842613322694,-0.01247086379376583,-0.027841680745162023,-0.01246346939338494
2019-03-31,-0.04974786543904486,,-0.014561768186833746,-0.08572657784892712,-0.032936494198512634,-0.16397586172623235,-0.045330580636868234,-0.964965347832198,-0.06317747300778365,-0.07241099737519363,-0.3579020921259719,-0.10855592300668349,-0.04514394241909869,-0.0842407584181899,-0.041833475042498236
2019-06-30,-0.05296458233737056,,-0.021896756959371544,-0.10133354121303029,-0.03846813663459159,-0.19520650427362085,-0.050498250947725865,,-0.061568227800322006,-0.07687507921962933,-0.5031584500495576,-0.11538096260418129,-0.050398304817989015,-0.0935056909832035,-0.037964353292906594
2019-09-30,-0.01689074658053258,,-0.012042873186256742,-0.025611500304403734,-0.008150710568909147,0.0038837773423310296,-0.01585572116235312,,0.01686732070264796,-0.006220744101081976,0.011772800916048709,-0.0005701908513096043,-0.012039886483002249,-0.016386799717473366,0.015355154996303355
2019-12-31,0.05966179123663906,,0.016329397733489515,0.14136573270798536,0.058443370416593865,0.3690052112004487,0.05991156120036223,,0.1579851612305525,0.13370208886956547,0.8271647333453132,0.21500819712511898,0.07036374665006662,0.14314712597900936,0.11104995140190255
2020-03-31,0.13067857874821698,1.757990316104566,0.04934322678545655,0.2645730027190254,0.12061181565645995,0.49633245949329563,0.13107438273472738,1.2286835339500684,0.2529277203718472,0.2371003788081616,0.7720299663538022,0.33874547002481137,0.14466939564947623,0.2589296906827556,0.18505316697317298
2020-06-30,0.10222415697120368,0.5497532424253322,0.04614652435178712,0.18196973536192118,0.0908007522269969,0.29322826382826506,0.10393221023428367,0.4830863438514754,0.17609521791090188,0.1680835395153366,0.3850832453013382,0.22139501964934283,0.10985986277776405,0.18064687400182322,0.13838223215140744
2020-09-30,-0.01720505980228637,-0.025446585930783527,0.002184824817600628,-0.03851784113102852,-0.02710492735540626,-0.02806831639569296,-0.012570157069276888,-0.02821761928978006,-0.01671662787639505,-0.02221950490711322,-0.03034693417263412,-0.028506428156756414,-0.022127419470912457,-0.027473986477698276,-0.0030725499252923782
2020-12-31,-0.2739841394539937,-2.340176683367069,-0.0879310517151275,-0.5821738191713237,-0.28315836198539657,-0.8638150879008961,-0.2604002103713192,-1.7884862221864015,-0.44342700804023494,-0.4542229227212857,-1.2546920780106205,-0.6347570295780294,-0.31012270166630884,-0.5165748864505026,-0.29425279072829014
2021-03-31,-0.961122187227879,,-0.20994078149596973,,-0.983388912320784,,-0.8873052567089772,,,,,,-1.231919235013617,,-1.1818507048471396
2021-06-30,,,-0.20161663175748856,,,,-5.450490120382058,,,,,,,,
2021-09-30,,,0.11533763921963569,,,,2.8024297606379722,,,,,,,,
2021-12-31,,,0.5154804347298274,,,,3.7864759027998964,,,,,,,,
2022-03-31,1.1654539405655413,3.9714003967566,0.5929841881652429,1.7442895946043997,1.1837214380424186,2.1973168566200307,1.1209605680597363,3.5855805417547018,1.7939087852946294,1.5660971464094295,2.818514827644794,1.8893790320953308,1.2748506809557298,1.6838906892373515,1.2484046391961385
2022-06-30,0.6835709308237803,0.8596311010302919,0.47087399873890234,0.7651350501109064,0.678202905092764,0.8074441038360831,0.6628422956332791,0.8546083648434184,0.7954471672541885,0.7412701064610658,0.8413268661707853,0.7775355442009122,0.6995992935305146,0.7558694018137224,0.6838866798949894
2022-09-30,0.4558672094464882,0.4910399628559823,0.33744411431425547,0.4676266148935042,0.4410299418563426,0.48204966215347866,0.43525263693527094,0.48978323446315386,0.5038269213852864,0.4575392608248947,0.4939407271335945,0.4670011008030599,0.4514588437045184,0.46119326824184625,0.43224282265398983
2022-12-31,0.31485424798831474,0.30136331242014336,0.22223511912365623,0.2992065905907353,0.2919524295855993,0.30636579683195464,0.28962150543069143,0.3010554959024283,0.345746988711106,0.29190720710986184,0.31316918198686494,0.2927253395788547,0.29984962591252895,0.2918819258062406,0.2737368207429114
2023-03-31,0.211328346408024,0.16573638399800572,0.1176541388664063,0.17607647680099348,0.17901600435441978,0.18055537667516575,0.17849676127823244,0.16589434927036706,0.2373895195135951,0.16861428265863765,0.18597136192656194,0.1642340807397744,0.1869946090129595,0.16627368634203066,0.15027595699212526
2023-06-30,0.13396548419744292,0.011967822823354624,0.0031298920719748935,0.038987486143057026,0.07154961551314543,0.04561836701434174,0.07461789535498298,0.012119505888929183,0.16194601549979026,0.016252977734822593,0.058111148003501256,0.013015501140014152,0.09388879525730331,0.014331124435909004,0.009415345688452703
2023-09-30,0.03557102988790817,-0.06071858735892022,-0.12239049576923122,-0.0111898327025024,-0.00457026676143002,-0.010208391843676168,-0.0038779179506569506,-0.05882404012291076,0.09325394990191782,-0.015407289624825182,-0.00807124869102438,-0.044358285076604886,-0.0007245840301486339,-0.029087973489399843,-0.07640543127478594
2023-12-31,-0.007193709150566718,-0.3622786743522042,-0.41715714036128304,-0.23027161747205582,-0.16855808472314138,-0.22394262257100905,-0.16167959615334482,-0.35818804035444884,0.02098010688782992,-0.267307908481353,-0.20693246154552014,-0.3226180726905632,-0.13853053776233892,-0.29316124275228717,-0.3707603991738253
2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
