Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",8,Weight in kilograms,1510776,,,,1510776,,339336,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110311,Cereal groats and meal; of wheat,8,Weight in kilograms,1133,,,,1133,,1010,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110313,Cereal groats and meal; of maize (corn),8,Weight in kilograms,127500,,,,127500,,53924,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110319,Cereal groats and meal; n.e.c. in heading no. 1103,8,Weight in kilograms,88716,,,,88716,,265664,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110320,Cereal pellets,8,Weight in kilograms,1,,,,1,,1,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110412,"Cereal grains; rolled or flaked, of oats",8,Weight in kilograms,96151,,,,96151,,128214,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110419,"Cereal grains; rolled or flaked, other than oats",8,Weight in kilograms,375501,,,,375501,,163076,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110429,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006",8,Weight in kilograms,48,,,,48,,20,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110430,"Cereal; germ of cereals, whole, rolled, flaked or ground",8,Weight in kilograms,7529267,,,,7529267,,2003843,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110510,"Flour, meal and powder; of potatoes",8,Weight in kilograms,106262,,,,106262,,727847,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110520,"Flakes, granules and pellets; of potatoes",8,Weight in kilograms,121320,,,,121320,,173224,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110610,"Flour, meal and powder; of the dried leguminous vegetables of heading no. 0713",8,Weight in kilograms,322560,,,,322560,,704612,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110620,"Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",8,Weight in kilograms,3840043,,,,3840043,,1108865,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110630,"Flour, meal and powder; of the products of chapter 8",8,Weight in kilograms,1551377,,,,1551377,,5446484,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110811,Starch; wheat,8,Weight in kilograms,2562,,,,2562,,9800,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110812,Starch; maize (corn) starch,8,Weight in kilograms,4255009,,,,4255009,,1877739,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110813,Starch; potato,8,Weight in kilograms,118525,,,,118525,,128428,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110814,Starch; manioc (cassava),8,Weight in kilograms,33785985,,,,33785985,,15581573,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110819,Starch; n.e.c. in item no. 1108.11 to 1108.14,8,Weight in kilograms,13287850,,,,13287850,,3756004,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,110820,Inulin,8,Weight in kilograms,4000,,,,4000,,14292,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120190,"Soya beans; other than seed, whether or not broken",8,Weight in kilograms,41303543,,,,41303543,,24414890,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120230,"Ground-nuts; seed, not roasted or otherwise cooked, whether or not shelled or broken",8,Weight in kilograms,11591,,,,11591,,2061,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120241,"Ground-nuts; other than seed, not roasted or otherwise cooked, in shell",8,Weight in kilograms,2483632,,,,2483632,,4324666,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120242,"Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken,",8,Weight in kilograms,14935,,,,14935,,24601,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120300,Copra,8,Weight in kilograms,53801937,,,,53801937,,41626793,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120510,"Oil seeds; low erucic acid rape or colza seeds, whether or not broken",8,Weight in kilograms,9610,,,,9610,,31713,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120600,"Oil seeds; sunflower seeds, whether or not broken",8,Weight in kilograms,2003,,,,2003,,1992,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120710,"Oil seeds; palm nuts and kernels, whether or not broken",8,Weight in kilograms,1504872,,,,1504872,,2996922,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120729,"Oil seeds; cotton seeds, other than seed, whether or not broken",8,Weight in kilograms,816417,,,,816417,,223025,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120740,"Oil seeds; sesamum seeds, whether or not broken",8,Weight in kilograms,284959,,,,284959,,569318,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120770,"Oil seeds; melon seeds, whether or not broken",8,Weight in kilograms,1200,,,,1200,,1195,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",8,Weight in kilograms,266750779,,,,266750779,,20820981,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120810,Flours and meals; of soya beans,8,Weight in kilograms,58136,,,,58136,,65708,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120890,Flours and meals of oil seeds or oleaginous fruits; excluding soya beans and mustard seeds,8,Weight in kilograms,19846,,,,19846,,46773,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120910,"Seed; sugar beet seeds, of a kind used for sowing",8,Weight in kilograms,6,,,,6,,9,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120929,"Seeds of forage plants; other than lucerne, clover, fescue, Kentucky blue grass, and rye grass seeds, of a kind used for sowing",8,Weight in kilograms,306586,,,,306586,,1014433,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120930,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing",8,Weight in kilograms,40903,,,,40903,,2262877,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120991,"Seeds; vegetable seeds, of a kind used for sowing",8,Weight in kilograms,4788023,,,,4788023,,9120296,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,120999,"Seeds; n.e.c. in heading 1209, of a kind used for sowing",8,Weight in kilograms,245266,,,,245266,,406649,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121010,Hop cones; neither ground nor powdered nor in the form of pellets,8,Weight in kilograms,40,,,,40,,1180,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121020,"Hop cones; ground, powdered or in the form of pellets; lupulin",8,Weight in kilograms,1,,,,1,,18,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121120,"Ginseng roots, used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes; fresh or dried, whether or not cut, crushed or powdered",8,Weight in kilograms,254975,,,,254975,,321669,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121130,"Coca leaf; used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",8,Weight in kilograms,141541,,,,141541,,32549,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121140,"Poppy straw; used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",8,Weight in kilograms,123,,,,123,,362,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121190,"Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, used primarily in perfumery, pharmacy or for insecticidal, fungicidal purposes; fresh or dried, whether or not cut, crushed or powdered",8,Weight in kilograms,11987189,,,,11987189,,25709865,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,118758885,,,,118758885,,136450373,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121229,"Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,81946882,,,,81946882,,89778320,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121291,"Sugar beet; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,60,,,,60,,18,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121292,"Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,75,,,,75,,123,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121293,"Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,45005,,,,45005,,182704,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,5661839,,,,5661839,,8337545,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121300,"Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets",8,Weight in kilograms,599100,,,,599100,,89298,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121410,Lucerne (alfalfa) meal and pellets,8,Weight in kilograms,1283,,,,1283,,210,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,121490,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",8,Weight in kilograms,2890285,,,,2890285,,534373,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130120,Gum Arabic,8,Weight in kilograms,13050,,,,13050,,8653,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",8,Weight in kilograms,30283104,,,,30283104,,33857428,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130211,Vegetable saps and extracts; opium,8,Weight in kilograms,636,,,,636,,5181,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130212,Vegetable saps and extracts; of liquorice,8,Weight in kilograms,176,,,,176,,2118,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,8,Weight in kilograms,689568,,,,689568,,2910123,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130220,Pectic substances; pectinates and pectates,8,Weight in kilograms,131677,,,,131677,,84524,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130231,"Mucilages and thickeners; agar-agar, whether or not modified, derived from vegetable products",8,Weight in kilograms,933253,,,,933253,,14811551,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",8,Weight in kilograms,14001,,,,14001,,74473,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",8,Weight in kilograms,4932578,,,,4932578,,38847809,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,140110,Bamboo used primarily for plaiting,8,Weight in kilograms,1625537,,,,1625537,,1140011,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,140190,Vegetable materials of a kind used primarily for plaiting; n.e.c. in heading no. 1401,8,Weight in kilograms,176748,,,,176748,,343886,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,140420,Vegetable products; cotton linters,8,Weight in kilograms,129674,,,,129674,,243064,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,140490,Vegetable products; n.e.c. in chapter 14,8,Weight in kilograms,531216872,,,,531216872,,53494537,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150110,"Pig fat; lard, other than that of heading 0209 and 1503",8,Weight in kilograms,190000,,,,190000,,135326,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150410,"Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified",8,Weight in kilograms,202283,,,,202283,,2705668,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150420,"Fats and oils and their fractions; of fish, (excluding liver-oils)",8,Weight in kilograms,50940,,,,50940,,149130,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150600,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15",8,Weight in kilograms,11614,,,,11614,,52238,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150710,"Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified",8,Weight in kilograms,279,,,,279,,6292,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150790,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,2,,,,2,,7,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,150910,"Vegetable oils; olive oil and its fractions, virgin, whether or not refined, but not chemically modified",8,Weight in kilograms,8357,,,,8357,,212881,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151000,"Vegetable oils; oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",8,Weight in kilograms,9084,,,,9084,,11986,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151110,"Vegetable oils; palm oil and its fractions, crude, not chemically modified",8,Weight in kilograms,5726820329,,,,5726820329,,4206741340,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151190,"Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,17165566597,,,,17165566597,,13258163322,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151211,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",8,Weight in kilograms,8,,,,8,,6,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151229,"Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,92415,,,,92415,,104290,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151311,"Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified",8,Weight in kilograms,443268032,,,,443268032,,533738813,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151319,"Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,328150647,,,,328150647,,409920711,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151321,"Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified",8,Weight in kilograms,401266716,,,,401266716,,389300189,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151329,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,1078565905,,,,1078565905,,1151390458,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151511,"Vegetable oils; linseed oil and its fractions, crude, not chemically modified",8,Weight in kilograms,15236,,,,15236,,21425,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151519,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,101,,,,101,,2566,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151529,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,25,,,,25,,317,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151530,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",8,Weight in kilograms,80667,,,,80667,,113456,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151550,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",8,Weight in kilograms,19337,,,,19337,,63562,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151590,"Vegetable fats and oils and their fractions; fixed, n.e.c. in heading no. 1515, whether or not refined, but not chemically modified",8,Weight in kilograms,1103513,,,,1103513,,1249741,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151610,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",8,Weight in kilograms,80640,,,,80640,,101606,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151620,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",8,Weight in kilograms,135391253,,,,135391253,,176518665,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151710,Margarine; excluding liquid margarine,8,Weight in kilograms,97184473,,,,97184473,,82886574,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151790,"Edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",8,Weight in kilograms,710068180,,,,710068180,,695332505,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,151800,"Animal or vegetable fats and oils and their fractions; oxidised, boiled or otherwise chemically modified, (excluding those of heading no. 1516), inedible mixtures or preparations of fats or oils",8,Weight in kilograms,55587402,,,,55587402,,42830637,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,152000,"Glycerol, crude; glycerol waters and glycerol lyes",8,Weight in kilograms,318948440,,,,318948440,,76635774,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,152110,Vegetable waxes (other than triglycerides); whether or not refined or coloured,8,Weight in kilograms,24027152,,,,24027152,,22464660,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,152190,"Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured",8,Weight in kilograms,60,,,,60,,182,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,8,Weight in kilograms,23997305,,,,23997305,,8655860,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160100,"Meat preparations; sausages and similar products, of meat, meat offal or blood, and food preparations based on these products",8,Weight in kilograms,53084,,,,53084,,69071,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160210,"Meat preparations; homogenised preparations of meat, meat offal or blood",8,Weight in kilograms,112,,,,112,,281,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160232,"Meat preparations; of the poultry of heading no. 0105, (i.e. of fowls of the species Gallus domesticus)",8,Weight in kilograms,22,,,,22,,275,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160241,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved (excluding homogenised preparations)",8,Weight in kilograms,30681,,,,30681,,25824,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160250,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",8,Weight in kilograms,2534,,,,2534,,3627,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160290,"Meat preparations; of meat, meat offal or the blood of any animal, n.e.c. in heading no. 1602",8,Weight in kilograms,99,,,,99,,361,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160300,"Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",8,Weight in kilograms,340717,,,,340717,,461573,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160411,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,34060,,,,34060,,12120,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160413,"Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,16842972,,,,16842972,,38520763,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160414,"Fish preparations; tunas, skipjack and Atlantic bonito (sarda spp.), prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,70814418,,,,70814418,,311834057,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160415,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,1324811,,,,1324811,,2923753,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160416,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,12938,,,,12938,,156696,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160417,"Fish preparations; eels, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,2272,,,,2272,,13500,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160419,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), n.e.c. in heading no. 1604",8,Weight in kilograms,104303,,,,104303,,807598,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160420,"Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",8,Weight in kilograms,17026227,,,,17026227,,39513617,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160432,"Fish preparations; caviar substitutes, prepared from fish eggs",8,Weight in kilograms,167620,,,,167620,,4027477,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160510,"Crustacean preparations; crab, prepared or preserved",8,Weight in kilograms,11823607,,,,11823607,,260350089,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160521,"Crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",8,Weight in kilograms,38404554,,,,38404554,,391890697,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160529,"Crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",8,Weight in kilograms,5223412,,,,5223412,,67230999,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160530,"Crustacean preparations; lobster, prepared or preserved",8,Weight in kilograms,61,,,,61,,1232,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160540,"Crustacean preparations; other than crab, shrimps, prawns, and lobsters, prepared or preserved",8,Weight in kilograms,2040,,,,2040,,14000,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160552,"Mollusc preparations; scallops, including queen scallops, prepared or preserved",8,Weight in kilograms,25,,,,25,,280,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,160553,"Mollusc preparations; mussels, prepared or preserved",8,Weight in kilograms,630,,,,630,,1800,,,0
