Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030272,"Fish; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,525,,,,525,,629,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030273,"Fish; fresh or chilled, Carp (as specified by the WCO.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,26891,,,,26891,,994378,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030274,"Fish; fresh or chilled, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,70994,,,,70994,,135518,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030279,"Fish; fresh or chilled, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,4500,,,,4500,,6475,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030281,"Fish; fresh or chilled, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,11380,,,,11380,,14594,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030282,"Fish; fresh or chilled, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,1148205,,,,1148205,,1305090,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030289,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,36352599,,,,36352599,,62869592,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030291,"Fish; fresh or chilled, livers, roes and milt",8,Weight in kilograms,5508,,,,5508,,37151,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030299,"Fish; fresh or chilled, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",8,Weight in kilograms,460915,,,,460915,,405965,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,474646,,,,474646,,828147,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030323,"Fish; frozen, tilapias (Oreochromis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2958,,,,2958,,7813,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030324,"Fish; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,4179843,,,,4179843,,6090360,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030326,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,5346941,,,,5346941,,9532955,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030329,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,759532,,,,759532,,1441104,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030331,"Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,159046,,,,159046,,211530,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030333,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,6781,,,,6781,,11027,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030339,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2147943,,,,2147943,,1830560,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030341,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2604562,,,,2604562,,7548059,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,15397544,,,,15397544,,34176087,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030343,"Fish; frozen, skipjack or stripe-bellied bonito, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,79181366,,,,79181366,,129530791,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030344,"Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2019438,,,,2019438,,3567611,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030346,"Fish; frozen, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,15997,,,,15997,,180255,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030349,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2868724,,,,2868724,,5630942,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030353,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,180335,,,,180335,,107039,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,4574736,,,,4574736,,10223245,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030355,"Fish; frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,245000,,,,245000,,372400,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030356,"Fish; frozen, cobia (Rachycentron canadum), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,395881,,,,395881,,880083,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030357,"Fish; frozen, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1634075,,,,1634075,,7703488,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030359,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,10312131,,,,10312131,,22853545,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030369,"Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.9",8,Weight in kilograms,1898669,,,,1898669,,3693777,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030381,"Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,5549738,,,,5549738,,6907613,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030382,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,376896,,,,376896,,887503,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030384,"Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,38463,,,,38463,,37135,,,0
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030389,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,125027823,,,,125027823,,213239369,,,0
