Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030273,"Fish; fresh or chilled, Carp (as specified by the WCO.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,30797,,,,30797,,26992,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030274,"Fish; fresh or chilled, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,196,,,,196,,94,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030281,"Fish; fresh or chilled, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,4180,,,,4180,,4284,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030282,"Fish; fresh or chilled, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,1273217,,,,1273217,,1509571,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030289,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,41021766,,,,41021766,,64876184,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030291,"Fish; fresh or chilled, livers, roes and milt",8,Weight in kilograms,12702,,,,12702,,39470,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030292,"Fish; fresh or chilled, shark fins",8,Weight in kilograms,1327,,,,1327,,20920,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030299,"Fish; fresh or chilled, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",8,Weight in kilograms,22944,,,,22944,,58428,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,4500,,,,4500,,9450,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,345081,,,,345081,,796174,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030323,"Fish; frozen, tilapias (Oreochromis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,113370,,,,113370,,346064,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030324,"Fish; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,3140663,,,,3140663,,3872167,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030326,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,4822996,,,,4822996,,7991375,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030329,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,737883,,,,737883,,1090436,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030331,"Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,161471,,,,161471,,236408,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030333,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,20402,,,,20402,,25402,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030339,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,389910,,,,389910,,459146,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030341,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1972069,,,,1972069,,6233122,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,12040563,,,,12040563,,30341641,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030343,"Fish; frozen, skipjack or stripe-bellied bonito, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,41049116,,,,41049116,,62451701,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030344,"Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,629307,,,,629307,,1801763,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030345,"Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1,,,,1,,10,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030349,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,3180204,,,,3180204,,5686764,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030353,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,84133,,,,84133,,256114,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1895550,,,,1895550,,3409449,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030355,"Fish; frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,43421,,,,43421,,48822,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030356,"Fish; frozen, cobia (Rachycentron canadum), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,492037,,,,492037,,905652,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030357,"Fish; frozen, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,1620931,,,,1620931,,8943164,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030359,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,13166754,,,,13166754,,29062447,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030369,"Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.9",8,Weight in kilograms,433384,,,,433384,,1343168,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030381,"Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,6334654,,,,6334654,,7579467,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030382,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,512032,,,,512032,,1585798,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030384,"Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,87519,,,,87519,,100507,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030389,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,121812590,,,,121812590,,199721078,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030391,"Fish; frozen, livers, roes and milt",8,Weight in kilograms,923643,,,,923643,,6149034,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030392,"Fish; frozen, shark fins",8,Weight in kilograms,174759,,,,174759,,568383,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030399,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",8,Weight in kilograms,99512,,,,99512,,230092,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030431,"Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)",8,Weight in kilograms,27287,,,,27287,,197187,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030432,"Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",8,Weight in kilograms,49552,,,,49552,,249031,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030439,"Fish fillets; fresh or chilled, carp (as specified by the WCO), eels (Anguilla spp.), and snakeheads (Channa spp.)",8,Weight in kilograms,4564353,,,,4564353,,11347851,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030442,"Fish fillets; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",8,Weight in kilograms,2820,,,,2820,,3155,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030443,"Fish fillets; fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",8,Weight in kilograms,1619,,,,1619,,10076,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030445,"Fish fillets; fresh or chilled, swordfish (Xiphias gladius)",8,Weight in kilograms,170088,,,,170088,,801576,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030448,"Fish fillets; fresh or chilled, rays and skates (Rajidae)",8,Weight in kilograms,6,,,,6,,3,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030449,"Fish fillets; fresh or chilled, other than fish of heading 0304.4",8,Weight in kilograms,3194096,,,,3194096,,34180270,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030459,"Fish meat; excluding fillets, whether or not minced; fresh or chilled, of fish n.e.c. in item no. 0304.5",8,Weight in kilograms,90314,,,,90314,,783217,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030461,"Fish fillets; frozen, tilapias (Oreochromis spp.)",8,Weight in kilograms,10797200,,,,10797200,,59943530,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030469,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",8,Weight in kilograms,311496,,,,311496,,3055788,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030475,"Fish fillets; frozen, Alaska pollack (Theragra chalcogramma)",8,Weight in kilograms,960,,,,960,,4226,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",8,Weight in kilograms,160937,,,,160937,,769910,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030482,"Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",8,Weight in kilograms,136587,,,,136587,,2059823,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030483,"Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",8,Weight in kilograms,66117,,,,66117,,267675,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030484,"Fish fillets; frozen, swordfish (Xiphias gladius)",8,Weight in kilograms,2161367,,,,2161367,,13584563,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030487,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",8,Weight in kilograms,24261349,,,,24261349,,202479246,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030488,"Fish fillets; frozen, dogfish, other sharks, rays and skates (Rajidae)",8,Weight in kilograms,47127,,,,47127,,114515,,,0
H5,2018,2018,2018,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,030489,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8",8,Weight in kilograms,17864567,,,,17864567,,96912107,,,0
