Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,420229,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",1,No Quantity,,,,,319257,,3711775,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,440722,"Wood, tropical; virola, imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm",1,No Quantity,,,,,120704,,196814,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,440726,"Wood, tropical; white lauan, white meranti, white seraya, yellow meranti and alan, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm",1,No Quantity,,,,,79248,,54870,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,441510,"Wood; cases, boxes, crates, drums, similar packings and cable-drums",1,No Quantity,,,,,2926065,,9109221,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570190,"Carpets and other textile floor coverings; knotted, of textile materials (other than wool or fine animal hair), whether or not made up",1,No Quantity,,,,,32572,,112890,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570292,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",1,No Quantity,,,,,66,,107,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610310,"Suits; men's or boys', knitted or crocheted",1,No Quantity,,,,,2927843,,19266575,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610331,"Jackets and blazers; men's or boys', of wool or fine animal hair, knitted or crocheted",1,No Quantity,,,,,24127,,421312,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610339,"Jackets and blazers; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",1,No Quantity,,,,,1288421,,25085610,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610341,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of wool or fine animal hair, knitted or crocheted",1,No Quantity,,,,,70498,,2066872,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610349,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",1,No Quantity,,,,,4849534,,78842503,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610419,"Suits; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",1,No Quantity,,,,,996851,,9736264,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610429,"Ensembles; women's or girls', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",1,No Quantity,,,,,4156,,37935,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610461,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of wool or fine animal hair, knitted or crocheted",1,No Quantity,,,,,1075,,12014,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610590,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",1,No Quantity,,,,,2991302,,43179774,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610791,"Bathrobes, dressing gowns and similar articles; men's or boys', of cotton, knitted or crocheted",1,No Quantity,,,,,657829,,3490743,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610892,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres, knitted or crocheted",1,No Quantity,,,,,501402,,5645081,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,611220,Ski suits; knitted or crocheted,1,No Quantity,,,,,3909,,40614,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,611710,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",1,No Quantity,,,,,678731,,9964921,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620319,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",1,No Quantity,,,,,3827793,,56911040,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620329,"Ensembles; men's or boys', of textile materials n.e.c. in item no. 6203.2 (not knitted or crocheted)",1,No Quantity,,,,,74599,,585742,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620419,"Suits; women's or girls', of textile materials n.e.c. in item no. 6204.1 (not knitted or crocheted)",1,No Quantity,,,,,1559174,,16883466,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620422,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",1,No Quantity,,,,,47715,,942848,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620429,"Ensembles; women's or girls', of textile materials n.e.c. in item no. 6204.2 (not knitted or crocheted)",1,No Quantity,,,,,13705,,273827,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620441,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",1,No Quantity,,,,,3940,,80225,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620449,"Dresses; women's or girls', of textile materials n.e.c. in item no. 6204.4 (not knitted or crocheted)",1,No Quantity,,,,,4170393,,56588499,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620451,"Skirts and divided skirts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",1,No Quantity,,,,,38938,,489592,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620620,"Blouses, shirts and shirt-blouses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",1,No Quantity,,,,,38186,,959884,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620719,"Underpants and briefs; men's or boys', of textile materials other than cotton (not knitted or crocheted)",1,No Quantity,,,,,274093,,5424381,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620729,"Nightshirts and pyjamas; men's or boys', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",1,No Quantity,,,,,279416,,3431876,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620819,"Slips and petticoats; women's or girls', of textile materials other than man-made fibres (not knitted or crocheted)",1,No Quantity,,,,,1325805,,17249686,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,620829,"Nightdresses and pyjamas; women's or girls', of textile materials other than cotton or man-made fibres (not knitted or crocheted)",1,No Quantity,,,,,991832,,9278416,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,621020,"Garments; overcoats, raincoats, car-coats, capes, cloaks and similar articles, men's or boys', of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",1,No Quantity,,,,,923,,28839,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,621410,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",1,No Quantity,,,,,39340,,787516,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,621420,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",1,No Quantity,,,,,378,,3927,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,640199,"Footwear; waterproof, n.e.c. in heading no. 6401, rubber or plastic outer soles and uppers (not assembled by stitch, rivet, nail, screw, plug or similar)",1,No Quantity,,,,,371066,,1166025,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,640351,"Footwear; n.e.c. in heading no. 6403, with outer soles and uppers of leather, covering the ankle",1,No Quantity,,,,,2239,,137266,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,640359,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles and uppers of leather",1,No Quantity,,,,,3019152,,89794901,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,640420,"Footwear; outer soles of leather or composition leather, uppers of textile materials",1,No Quantity,,,,,35567,,864754,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,640520,"Footwear; with uppers of textile materials, n.e.c. in chapter 64",1,No Quantity,,,,,228724,,2347035,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,650610,"Headgear; safety, whether or not lined or trimmed",1,No Quantity,,,,,576918,,8479082,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,660110,Umbrellas and sun umbrellas; garden or similar umbrellas,1,No Quantity,,,,,148586,,1175991,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,660199,Umbrellas and sun umbrellas; n.e.c. in heading no. 6601 (including walking stick umbrellas),1,No Quantity,,,,,30675,,169424,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690410,Ceramic building bricks,1,No Quantity,,,,,194713,,19054,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700312,"Glass; cast glass and rolled glass, non-wired sheets, coloured through the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",1,No Quantity,,,,,88196,,181589,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700319,"Glass; cast glass and rolled glass, non-wired sheets, (excluding those coloured throughout the mass (body tinted) opacified, flashed or having an absorbent or reflecting layer)",1,No Quantity,,,,,2425681,,849713,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700490,"Glass; drawn and blown, in sheets, (other than glass coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer)",1,No Quantity,,,,,81556,,165808,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700729,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",1,No Quantity,,,,,5386131,,5102625,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",1,No Quantity,,,,,387,,9685,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,710510,"Stones; precious and semi-precious, dust and powder, of diamonds",1,No Quantity,,,,,1,,74,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,732112,"Cooking appliances and plate warmers; for liquid fuel, of iron or steel",1,No Quantity,,,,,1099274,,3395476,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,732181,"Domestic appliances; non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel",1,No Quantity,,,,,14281,,84657,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,821192,"Knives; having fixed cutting blades, (other than table knives), serrated or not, excluding knives and blades of heading no. 8208",1,No Quantity,,,,,442,,169671,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,821193,"Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208",1,No Quantity,,,,,2007,,93673,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,821210,Razors,1,No Quantity,,,,,19792,,363415,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,821220,"Razors; safety razor blades, including razor blade blanks in strips",1,No Quantity,,,,,19223,,116150,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840310,Boilers; central heating boilers (excluding those of heading no. 8402),1,No Quantity,,,,,115520,,684490,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840610,"Turbines; steam and other vapour turbines, for marine propulsion",1,No Quantity,,,,,14012,,952900,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840682,"Turbines; steam and other vapour turbines, (for other than marine propulsion), of an output not exceeding 40MW",1,No Quantity,,,,,4360,,54509,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840710,"Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines",1,No Quantity,,,,,48265,,7944081,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840732,"Engines; reciprocating piston engines, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity exceeding 50cc but not exceeding 250cc",1,No Quantity,,,,,5427960,,51276692,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840790,"Engines; rotary internal combustion piston engines, for other than aircraft or marine propulsion",1,No Quantity,,,,,56494,,299423,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840810,"Engines; for marine propulsion, compression-ignition internal combustion piston engines (diesel or semi-diesel engines)",1,No Quantity,,,,,95114,,1360399,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840820,"Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for the propulsion of vehicles of chapter 87",1,No Quantity,,,,,1085459,,11651879,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,840890,"Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87",1,No Quantity,,,,,2930114,,39227705,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841011,"Turbines; hydraulic turbines and water wheels, of a power not exceeding 1000kW",1,No Quantity,,,,,14591,,283060,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841013,"Turbines; hydraulic turbines and water wheels, of a power exceeding 10000kW",1,No Quantity,,,,,2097,,5489,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841111,Turbo-jets; of a thrust not exceeding 25kN,1,No Quantity,,,,,17183,,1204258,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841112,Turbo-jets; of a thrust exceeding 25kN,1,No Quantity,,,,,9100,,53655,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841182,"Turbines; gas-turbines (excluding turbo-jets and turbo-propellers), of a power exceeding 5000kW",1,No Quantity,,,,,81650,,12057323,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841210,"Engines; reaction engines, other than turbo-jets",1,No Quantity,,,,,2117,,42807,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841221,"Engines; hydraulic power engines and motors, linear acting (cylinders)",1,No Quantity,,,,,302445,,2501080,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841229,"Engines; hydraulic power engines and motors, other than linear acting (cylinders)",1,No Quantity,,,,,603613,,13368186,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841231,"Engines; pneumatic power engines and motors, linear acting (cylinders)",1,No Quantity,,,,,5,,11,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841239,"Engines; pneumatic power engines and motors, other than linear acting (cylinders)",1,No Quantity,,,,,893,,19369,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841280,"Engines; pneumatic power engines and motors, n.e.c. in heading no. 8412",1,No Quantity,,,,,36024,,520489,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841311,"Pumps; fitted or designed to be fitted with a measuring device, for dispensing fuel or lubricants, of the type used in filling-stations or in garages",1,No Quantity,,,,,15907,,208302,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841319,"Pumps; for liquids, fitted or designed to be fitted with a measuring device, other than pumps for dispensing fuel or lubricants",1,No Quantity,,,,,175139,,297122,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841320,"Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19",1,No Quantity,,,,,309285,,675109,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841330,"Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines",1,No Quantity,,,,,838751,,46216660,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841350,"Pumps; reciprocating positive displacement pumps, n.e.c. in heading no. 8413, for liquids",1,No Quantity,,,,,99289,,3568171,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841360,"Pumps; rotary positive displacement pumps, n.e.c. in heading no. 8413, for liquids",1,No Quantity,,,,,45110,,310451,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841370,"Pumps; centrifugal, n.e.c. in heading no. 8413, for liquids",1,No Quantity,,,,,1108818,,6167423,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841381,Pumps and liquid elevators; n.e.c. in heading no. 8413,1,No Quantity,,,,,2447528,,16768800,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841382,Liquid elevators,1,No Quantity,,,,,259239,,1036555,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841410,Pumps; vacuum,1,No Quantity,,,,,8257,,175764,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841420,Pumps; hand or foot-operated air pumps,1,No Quantity,,,,,89499,,375116,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841430,Compressors; of a kind used in refrigerating equipment,1,No Quantity,,,,,1562686,,22384727,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841459,Fans; n.e.c. in item no. 8414.51,1,No Quantity,,,,,137396,,2632936,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841480,"Pumps and compressors; for air, vacuum or gas, n.e.c. in heading no. 8414",1,No Quantity,,,,,7966574,,128850270,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841520,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles",1,No Quantity,,,,,439395,,7661748,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841581,"Air conditioning machines; containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)",1,No Quantity,,,,,189050,,742892,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,841582,"Air conditioning machines; containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit",1,No Quantity,,,,,5172,,40751,,,0
